unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response,label_name,confidence_score,label_id,topic,title,repr_docs,keywords
237,28,True,2018,"An absolute disappointment. The range is so good, the service is underground! No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Really an indictment!",Berlin Store Originals,adidas,,negative,0.7606736421585083,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
243,498,False,2023,Very cool loading but unfortunately not well structured!,Berlin Store Originals,adidas,,negative,0.490581601858139,-1,4,Store Disorganization & Pricing,"['Small selection. Ignored by staff', 'Great shop. Unfortunately, the bargains, special offers and individual parts are sorted in a very confusing manner.', 'There seems to be a lot of everything, but it’s hard to find what you need. I couldn’t find one thing I wanted to buy, it wasn’t there...', 'A nice store in itself. However, we were a little disappointed by the mess. There was hardly anything going on. The lady at the checkout was probably the only one working. Others just chatted or disappeared into the camp in groups of three.', ""Well, there is a large selection but not a nice design and size is also a matter of luck. Prices aren't like that either."", 'Large selection. But the mega promotions are not there.', ""Even though it's so big, I was a little disappointed with the selection."", 'Very large store. Short waiting time despite many customers. Unfortunately, the exact data is missing for many articles, such as: Leather or synthetic', 'Large outlet, large selection, but confusing. The prices are sometimes very high and I hardly found anything for myself. Unfortunately disappointing!', 'Of course there is a large selection but for people with small budgets it is not possible to shop there.']","['bargains', 'expensive', 'discounts', 'lots', 'assortment', 'store', 'choice', 'prices', 'pricing', 'lot']"
283,436,False,2022,"No thanks, I'll give my money somewhere else where I get friendlier service.",Berlin Store Originals,adidas,,negative,0.4722549617290497,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
293,546,True,2020,The service was once very condescending... Not very customer friendly.,Berlin Store Originals,adidas,,negative,0.8480949401855469,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
309,67,False,2021,"Cool stuff, but the service wasn't really cool...well",Berlin Store Originals,adidas,,negative,0.5121268630027771,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
321,123,True,2017,"Rather uninterested sellers, hardly any shoes in larger sizes in stock. I expected more from an adidas store.",Berlin Store Originals,adidas,,negative,0.3699383735656738,-1,2,Adidas Store Selection & Pricing,"['Small and not necessary for an overview of the Adidas range. The competence of the staff is left to the luck of the hit.', 'Unfortunately, most of the bargains that were still available “back then” are history - the selection overall is rather poor. The “Boosts” running shoes, which are currently extremely popular, are available in 328 different designs and …', ""For an adidas store, the variety of shoes on offer is somehow not great. It's actually a shame, these days people seem to just follow the trend of the masses."", ""First of all, Adidas Neo hasn't been here for two years now.\nSecondly, the assortment is poor. Wasted time."", 'If you buy in originals branch you cannot replace at normal adidas, so basically same brand has in the next address different shop . Not very efficient for all costumers  i would say', 'Rather uninterested sellers, hardly any shoes in larger sizes in stock. I expected more from an adidas store.', 'Finally an Adidas store with a sale again ☀️😎\nUnfortunately they have become rare; there are no more in Cologne. …', 'Unfortunately there is little selection in the store, which is really disappointing.\nThe big plus, however, is Click & Collect via the Adidas website.', ""You have to be lucky to find the right one for you at a great price. Given that this is Adidas' home, it's rather disappointing. Discontinued products at prices that are cheaper elsewhere. You won't find any new things here. Adidas doesn't …"", ""I've been to the Adidas outlet in Herzogenaurach several times, but so far I've never found anything for me. The prices are high. You can sometimes get the Adidas stuff elsewhere. Lots of choice if you're looking for something urgently""]","['adidas', 'retailers', 'clothing', 'shoes', 'outlet', 'brand', 'used', 'store', 'sizes', 'looks']"
325,321,False,2018,"No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!",Berlin Store Originals,adidas,,negative,0.6851049661636353,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
343,15,True,2023,"Bad branch of Adidas, there is nothing in",Berlin Store Originals,adidas,,negative,0.4970966875553131,-1,1,Deteriorating Quality & Limited Selection in Adidas Products,"[""Didn't have soccer shoes in 48"", 'Very poor quality from year to year very disappointed now you have to be ashamed of the three stripes because the clothes are mostly worn by homeless people and others, so the three stripes are absolutely out. The special thing that once made adidas is history😭😭😭😭 …', 'Unfortunately, adidas products are no longer worth the money. In our case, indoor shoes (list price 160 euros) broke after 5 months of light use and after supposed testing, adidas decided that this was normal wear and tear, not a …', 'Incredibly, it used to be possible to exchange your shoes months later. And these days not even the next day, even though the shoes caused 3 blisters on the first day.', 'I bought a pair of training pants.\nAt home I noticed that there were three large holes in the pants (probably caused by the fuse). …', ""The quality at ADIDAS has deteriorated significantly! I'm very dissatisfied with the range of the last few years, unfortunately I can't find anything here anymore, I used to leave here with full bags! Luckily there's still Nike nearby 😉 …"", ""I now had 3 pairs of shoes each worth over €80 each pair, the shoes broke after a short time, I actually only ever bought Adidas but now I've switched to Nike"", 'Honestly this is heartbreaking for me because since I could walk I was wearing Adidas gear. From my first clothes to my first sports gear I was an Adidas fan. But this is just unacceptable. I spent roughly $300 on shoes that started to fall …', 'This is what an Adidas shoe looks like after 1 year. The “Porsche design” cost a lot of money and is now going in the trash! I used to walk around with Adidas shoes for years, but today this company only produces garbage. These were definitely my last Adidas shoes!', 'I drive 260 km 260 km back 520 km and Adidas is closed. It shows on Google Maps that it is open!!! A mistake that costs me money and time😡 …']","['adidas', 'shoes', 'shoe', 'nike', 'wearing', 'broke', 'used', 'jerseys', 'bought', 'disappointed']"
367,134,False,2022,Staff not exactly friendly,Berlin Store Originals,adidas,,negative,0.5872079730033875,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
407,21,True,2019,It's not very well stocked.,Berlin Store Originals,adidas,,negative,0.4931365549564361,-1,4,Store Disorganization & Pricing,"['Small selection. Ignored by staff', 'Great shop. Unfortunately, the bargains, special offers and individual parts are sorted in a very confusing manner.', 'There seems to be a lot of everything, but it’s hard to find what you need. I couldn’t find one thing I wanted to buy, it wasn’t there...', 'A nice store in itself. However, we were a little disappointed by the mess. There was hardly anything going on. The lady at the checkout was probably the only one working. Others just chatted or disappeared into the camp in groups of three.', ""Well, there is a large selection but not a nice design and size is also a matter of luck. Prices aren't like that either."", 'Large selection. But the mega promotions are not there.', ""Even though it's so big, I was a little disappointed with the selection."", 'Very large store. Short waiting time despite many customers. Unfortunately, the exact data is missing for many articles, such as: Leather or synthetic', 'Large outlet, large selection, but confusing. The prices are sometimes very high and I hardly found anything for myself. Unfortunately disappointing!', 'Of course there is a large selection but for people with small budgets it is not possible to shop there.']","['bargains', 'expensive', 'discounts', 'lots', 'assortment', 'store', 'choice', 'prices', 'pricing', 'lot']"
411,573,False,2018,Rude to the point of not being possible anymore!,Berlin Store Originals,adidas,,negative,0.5024946331977844,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
419,435,True,2020,Very expensive because of the location.,Berlin Store Originals,adidas,,negative,0.4733623266220093,-1,5,High Outlet Prices,"['Way too expensive for a factory outlet. I expected more from this location.', 'Very expensive for an outlet, supply has decreased significantly in recent years.\nThings are actually cheaper in your own web store, so why should you go to the outlet?', 'Prices are reduced but unfortunately still very expensive. Other outlets seem to have better prices', ""For an outlet it doesn't have such good prices either."", ""It's an outlet, but I don't know if it's cheap. If you don't have a car, there's no need to come."", ""Very expensive despite the outlet. Unfortunately it's not worth going there just to shop"", 'I find it very strange why things are more expensive in the outlet than on the homepage?!?', 'outlet???\nSimply too expensive. You can get the same things cheaper online.', 'Really expensive for an outlet...', ""Very expensive everything...\nYou're used to something different at an outlet... outrageous""]","['outlets', 'outlet', 'expensive', 'cheaper', 'cheap', 'prices', 'shop', 'outrageous', 'value', 'paying']"
452,98,False,2018,Is there retail Yeezy there??,Berlin Store Originals,adidas,,negative,0.3904167413711548,-1,2,Adidas Store Selection & Pricing,"['Small and not necessary for an overview of the Adidas range. The competence of the staff is left to the luck of the hit.', 'Unfortunately, most of the bargains that were still available “back then” are history - the selection overall is rather poor. The “Boosts” running shoes, which are currently extremely popular, are available in 328 different designs and …', ""For an adidas store, the variety of shoes on offer is somehow not great. It's actually a shame, these days people seem to just follow the trend of the masses."", ""First of all, Adidas Neo hasn't been here for two years now.\nSecondly, the assortment is poor. Wasted time."", 'If you buy in originals branch you cannot replace at normal adidas, so basically same brand has in the next address different shop . Not very efficient for all costumers  i would say', 'Rather uninterested sellers, hardly any shoes in larger sizes in stock. I expected more from an adidas store.', 'Finally an Adidas store with a sale again ☀️😎\nUnfortunately they have become rare; there are no more in Cologne. …', 'Unfortunately there is little selection in the store, which is really disappointing.\nThe big plus, however, is Click & Collect via the Adidas website.', ""You have to be lucky to find the right one for you at a great price. Given that this is Adidas' home, it's rather disappointing. Discontinued products at prices that are cheaper elsewhere. You won't find any new things here. Adidas doesn't …"", ""I've been to the Adidas outlet in Herzogenaurach several times, but so far I've never found anything for me. The prices are high. You can sometimes get the Adidas stuff elsewhere. Lots of choice if you're looking for something urgently""]","['adidas', 'retailers', 'clothing', 'shoes', 'outlet', 'brand', 'used', 'store', 'sizes', 'looks']"
522,595,True,2019,"Nothing good, just adidas",Berlin Store Originals,adidas,,negative,0.6610499620437622,-1,1,Deteriorating Quality & Limited Selection in Adidas Products,"[""Didn't have soccer shoes in 48"", 'Very poor quality from year to year very disappointed now you have to be ashamed of the three stripes because the clothes are mostly worn by homeless people and others, so the three stripes are absolutely out. The special thing that once made adidas is history😭😭😭😭 …', 'Unfortunately, adidas products are no longer worth the money. In our case, indoor shoes (list price 160 euros) broke after 5 months of light use and after supposed testing, adidas decided that this was normal wear and tear, not a …', 'Incredibly, it used to be possible to exchange your shoes months later. And these days not even the next day, even though the shoes caused 3 blisters on the first day.', 'I bought a pair of training pants.\nAt home I noticed that there were three large holes in the pants (probably caused by the fuse). …', ""The quality at ADIDAS has deteriorated significantly! I'm very dissatisfied with the range of the last few years, unfortunately I can't find anything here anymore, I used to leave here with full bags! Luckily there's still Nike nearby 😉 …"", ""I now had 3 pairs of shoes each worth over €80 each pair, the shoes broke after a short time, I actually only ever bought Adidas but now I've switched to Nike"", 'Honestly this is heartbreaking for me because since I could walk I was wearing Adidas gear. From my first clothes to my first sports gear I was an Adidas fan. But this is just unacceptable. I spent roughly $300 on shoes that started to fall …', 'This is what an Adidas shoe looks like after 1 year. The “Porsche design” cost a lot of money and is now going in the trash! I used to walk around with Adidas shoes for years, but today this company only produces garbage. These were definitely my last Adidas shoes!', 'I drive 260 km 260 km back 520 km and Adidas is closed. It shows on Google Maps that it is open!!! A mistake that costs me money and time😡 …']","['adidas', 'shoes', 'shoe', 'nike', 'wearing', 'broke', 'used', 'jerseys', 'bought', 'disappointed']"
1,162,False,2024,"I am totally disappointed about Adidas shoes and customer service!!!

I bought a pair of shoes for 180,00€. And I told the staff that I want to take …",Frankfurt Store,adidas,,negative,0.8632201552391052,-1,1,Deteriorating Quality & Limited Selection in Adidas Products,"[""Didn't have soccer shoes in 48"", 'Very poor quality from year to year very disappointed now you have to be ashamed of the three stripes because the clothes are mostly worn by homeless people and others, so the three stripes are absolutely out. The special thing that once made adidas is history😭😭😭😭 …', 'Unfortunately, adidas products are no longer worth the money. In our case, indoor shoes (list price 160 euros) broke after 5 months of light use and after supposed testing, adidas decided that this was normal wear and tear, not a …', 'Incredibly, it used to be possible to exchange your shoes months later. And these days not even the next day, even though the shoes caused 3 blisters on the first day.', 'I bought a pair of training pants.\nAt home I noticed that there were three large holes in the pants (probably caused by the fuse). …', ""The quality at ADIDAS has deteriorated significantly! I'm very dissatisfied with the range of the last few years, unfortunately I can't find anything here anymore, I used to leave here with full bags! Luckily there's still Nike nearby 😉 …"", ""I now had 3 pairs of shoes each worth over €80 each pair, the shoes broke after a short time, I actually only ever bought Adidas but now I've switched to Nike"", 'Honestly this is heartbreaking for me because since I could walk I was wearing Adidas gear. From my first clothes to my first sports gear I was an Adidas fan. But this is just unacceptable. I spent roughly $300 on shoes that started to fall …', 'This is what an Adidas shoe looks like after 1 year. The “Porsche design” cost a lot of money and is now going in the trash! I used to walk around with Adidas shoes for years, but today this company only produces garbage. These were definitely my last Adidas shoes!', 'I drive 260 km 260 km back 520 km and Adidas is closed. It shows on Google Maps that it is open!!! A mistake that costs me money and time😡 …']","['adidas', 'shoes', 'shoe', 'nike', 'wearing', 'broke', 'used', 'jerseys', 'bought', 'disappointed']"
8,235,True,2023,"The saleswomen need to be more friendly, at least smile and greetings. I even bought shoes, but they acted like I didn’t exist when I walked out. Will definitely not coming back!",Frankfurt Store,adidas,,negative,0.4537404477596283,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
28,88,True,2023,"A big Addidas store in the center of Frankfurt.
Staff are not very pro",Frankfurt Store,adidas,,negative,0.3908456563949585,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
30,95,True,2023,Really bad service and very disrespectful staff,Frankfurt Store,adidas,,negative,0.9737262725830078,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
67,262,True,2017,Adidas here is expensive!,Frankfurt Store,adidas,,negative,0.4832381308078766,-1,2,Adidas Store Selection & Pricing,"['Small and not necessary for an overview of the Adidas range. The competence of the staff is left to the luck of the hit.', 'Unfortunately, most of the bargains that were still available “back then” are history - the selection overall is rather poor. The “Boosts” running shoes, which are currently extremely popular, are available in 328 different designs and …', ""For an adidas store, the variety of shoes on offer is somehow not great. It's actually a shame, these days people seem to just follow the trend of the masses."", ""First of all, Adidas Neo hasn't been here for two years now.\nSecondly, the assortment is poor. Wasted time."", 'If you buy in originals branch you cannot replace at normal adidas, so basically same brand has in the next address different shop . Not very efficient for all costumers  i would say', 'Rather uninterested sellers, hardly any shoes in larger sizes in stock. I expected more from an adidas store.', 'Finally an Adidas store with a sale again ☀️😎\nUnfortunately they have become rare; there are no more in Cologne. …', 'Unfortunately there is little selection in the store, which is really disappointing.\nThe big plus, however, is Click & Collect via the Adidas website.', ""You have to be lucky to find the right one for you at a great price. Given that this is Adidas' home, it's rather disappointing. Discontinued products at prices that are cheaper elsewhere. You won't find any new things here. Adidas doesn't …"", ""I've been to the Adidas outlet in Herzogenaurach several times, but so far I've never found anything for me. The prices are high. You can sometimes get the Adidas stuff elsewhere. Lots of choice if you're looking for something urgently""]","['adidas', 'retailers', 'clothing', 'shoes', 'outlet', 'brand', 'used', 'store', 'sizes', 'looks']"
75,112,True,2024,Unfortunately there is only a small selection and some employees make it very clear that they are not interested in “work”.,Frankfurt Store,adidas,,negative,0.4980625212192535,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
85,297,False,2023,"I was there this morning at 10:15 a.m. There was an employee who didn't seem to want to work.
Very impolite",Frankfurt Store,adidas,,negative,0.6351526379585266,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
95,18,True,2023,"Unfriendly people don't even look at you during a conversation, they're not customer-oriented at all. Especially the tall lady upstairs.",Frankfurt Store,adidas,,negative,0.4733228385448456,-1,0,Unfriendly Service Experiences,"['Great place, friendly staff, rating is because the staff behind the cafe counter are so grumpy and lack any sort of emotion, it’s like they are forced to be there.  You are in a customer facing role if you don’t like seeing customers maybe you need a different role.  This is not the first time !', 'Not recommended, unfriendly staff no time to answer questions.', 'Arrogant staff, very unfriendly and not interested in the customer. Never seen something like that before...', ""Very unfriendly staff just walk around and care more about themselves than about the guests. Starts with greeting very unfriendly the security guard very aggressive immediately gets a pulse and becomes very personal and private sorry that's …"", 'The service was once very condescending... Not very customer friendly.', 'No hello, no thank you, no please. Instead, arrogant and unmotivated employees. Never again!', 'Rude to the point of not being possible anymore!', 'Really bad service and very disrespectful staff', 'What a bad store....Rude staff etc. Never again', ""Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.""]","['unfriendly', 'complaint', 'customer', 'customers', 'rude', 'impolite', 'arrogant', 'checkout', 'employee', 'service']"
101,317,True,2023,"A nice store, but unfortunately the prices are very high, there are few discounts, and the assortment is also very small. We couldn't choose anything.",Frankfurt Store,adidas,,negative,0.5458735823631287,-1,4,Store Disorganization & Pricing,"['Small selection. Ignored by staff', 'Great shop. Unfortunately, the bargains, special offers and individual parts are sorted in a very confusing manner.', 'There seems to be a lot of everything, but it’s hard to find what you need. I couldn’t find one thing I wanted to buy, it wasn’t there...', 'A nice store in itself. However, we were a little disappointed by the mess. There was hardly anything going on. The lady at the checkout was probably the only one working. Others just chatted or disappeared into the camp in groups of three.', ""Well, there is a large selection but not a nice design and size is also a matter of luck. Prices aren't like that either."", 'Large selection. But the mega promotions are not there.', ""Even though it's so big, I was a little disappointed with the selection."", 'Very large store. Short waiting time despite many customers. Unfortunately, the exact data is missing for many articles, such as: Leather or synthetic', 'Large outlet, large selection, but confusing. The prices are sometimes very high and I hardly found anything for myself. Unfortunately disappointing!', 'Of course there is a large selection but for people with small budgets it is not possible to shop there.']","['bargains', 'expensive', 'discounts', 'lots', 'assortment', 'store', 'choice', 'prices', 'pricing', 'lot']"
