unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response,label_name,confidence_score,label_id
761,1131,True,2019,"This Puma store is great! The selection is huge and compared to other shops in the area, you really have the best deals here. The store is nice and big and well laid out. Everything is easy to find and there is always enough friendly staff available to answer any concerns. All in all, a visit here is definitely worth it.",Competitor Outlet,competitor,,positive,0.9809942245483398,1
762,424,False,2022,"It was totally disappointing. I've already visited a few Puma outlets and thought it would get even better here. But unfortunately that was completely wrong. Again, it's not worth visiting this outlet...",Competitor Outlet,competitor,,negative,0.8940778970718384,-1
763,1740,True,2020,Great offers. Many options. There are enough parking spaces available. If you like the brand...go there.,Competitor Outlet,competitor,,positive,0.7843716740608215,1
764,1838,False,2020,I went shopping again today and was again very disappointed with the manager/shift manager or whatever the idiot's name is. After I received two pairs of shoes from the upper floor with a 30% discount from the employees because the seams on …,Competitor Outlet,competitor,,negative,0.8304249048233032,-1
765,129,True,2023,You may have to stop by more often to find a bargain. But there are always discount offers.,Competitor Outlet,competitor,,negative,0.4999796152114868,-1
766,1202,True,2023,The visit is valuable 👍👍 …,Competitor Outlet,competitor,"Hi Mohannad!

A big thank you for choosing PUMA. Your feedback means a lot to us and we look …",positive,0.8021711111068726,1
767,1467,True,2022,"Wide choice, savings guaranteed, large spaces in which to move, friendly and helpful staff",Competitor Outlet,competitor,,positive,0.9014988541603088,1
768,39,True,2023,"Easy to reach, with a very large parking lot. The outlet has a very large selection of sportswear and shoes at very affordable prices.",Competitor Outlet,competitor,,positive,0.7784417271614075,1
769,1455,True,2020,"Great selection of shoes, unfortunately I couldn't find anything suitable in clothing for men. It was an extremely full and stressful day for the employees, but everyone was still 90% helpful and friendly",Competitor Outlet,competitor,,positive,0.6340010762214661,1
770,426,False,2022,"My impressions were great, I'm rarely there, but I always received friendly advice.",Competitor Outlet,competitor,,positive,0.912444531917572,1
771,1124,True,2020,"Apart from the fact that fashion is a matter of taste and I simply like Puma, I am extremely satisfied with the outlet! The employees are helpful and courteous, the store is clean and constantly kept in order. There are enough parking spaces, after shopping you can go to the nearby pool and eat something.",Competitor Outlet,competitor,,positive,0.7550866603851318,1
772,435,True,2018,"Great outlet store that deserves the name. Ultra-modern building, relatively up-to-date goods at great prices and nice staff. Even I, as an Adidas child, would find what I was looking for and would be thrilled.",Competitor Outlet,competitor,,positive,0.7163437604904175,1
773,1556,True,2023,Good selection but the prices aren't the best either.,Competitor Outlet,competitor,,positive,0.4178757071495056,1
774,1293,True,2018,"Good selection, always discounts and special offers. Large parking lot, Christmas market in winter and sports field with changing activities in summer. Only recommended!",Competitor Outlet,competitor,,positive,0.9158760905265808,1
775,487,True,2020,"In my opinion, you can get many items just as cheaply in many specialty stores. I could have saved myself the 500 km. A pity",Competitor Outlet,competitor,,positive,0.5446448922157288,1
776,1438,True,2023,Last visit disaster,Competitor Outlet,competitor,"Hi Ronny,

Thank you for sharing your thoughts with us. Your feedback means a lot to us and …",negative,0.43214526772499084,-1
777,1486,True,2020,I did find what I was looking for. But the employee had no idea about the matter. She obviously hadn't heard anything about congenital and acquired foot deformities. At least she got me the right shoe size.,Competitor Outlet,competitor,,neutral,0.552992582321167,0
778,81,True,2018,"Unfortunately it wasn't the huge selection I was hoping for, especially in the children's department it was very poor... The salespeople at the checkouts were super nice",Competitor Outlet,competitor,,negative,0.5885099768638611,-1
779,1034,False,2019,"The Puma outlet is smaller than Adidas, but you get honest, friendly and good advice!! Completely in contrast to the other outlet opposite! There are clothes suitable for children right through to seniors, the material and workmanship are good and every now and then you can get a real bargain!!! Check back usually once a year!",Competitor Outlet,competitor,,positive,0.9521468281745911,1
780,1562,False,2023,"Great prices, great offer",Competitor Outlet,competitor,,positive,0.9742642641067505,1
781,97,False,2023,Very tidy and above all very affordable prices.,Competitor Outlet,competitor,,positive,0.5853591561317444,1
782,1423,False,2018,"Just 2 cash registers on Saturday is not enough.
Stood more than rummaging around in the store.
But you can find something at good prices.",Competitor Outlet,competitor,,negative,0.4889782667160034,-1
783,822,True,2020,No special offers. Well-designed sales rooms. There is a self-service snack bar next door. Sufficient free parking spaces available.,Competitor Outlet,competitor,,neutral,0.5919675230979919,0
784,1178,True,2020,"Sports lovers have a must-see here. Clothing, footwear and accessories at prices that, without being cheap for the pocket of an average Spaniard, are much lower than the original price, costing a third of what they ask for on Amazon …",Competitor Outlet,competitor,,negative,0.4166325330734253,-1
785,715,True,2019,"The new and modern outlet has a good selection, even for large sizes, and is highly recommended. In my opinion, it's more pleasant than the neighboring adidas outlet, which is usually overcrowded. The selection available there was often very limited and selected. April 2018",Competitor Outlet,competitor,,positive,0.8254136443138123,1
786,309,False,2023,"Lots of clothing in XS, other sizes not available that often. Pleasant shopping",Competitor Outlet,competitor,,positive,0.4071371853351593,1
787,1676,True,2023,large selection - many offers - customer-friendly staff 👍 …,Competitor Outlet,competitor,,positive,0.6811418533325195,1
788,36,True,2018,"Very nice clean outlet. Good selection and sometimes a bargain 😊. The staff was super friendly and we were given very good advice when buying shoes.
No intrusiveness, highly recommended. …",Competitor Outlet,competitor,,positive,0.9229515790939331,1
789,211,False,2022,"It used to be more professional, unfortunately there is nothing from Porsche Design there anymore. The saleswoman didn't even know what Porsche Design was. Unbelievable...tztztz",Competitor Outlet,competitor,,negative,0.5282854437828064,-1
790,387,True,2023,"Hey Puma, do you live in a different world than the rest? Energy crisis hasn't reached you yet or why are you unnecessarily lighting up your company bunker in Ukrainian colors???🤬 …",Competitor Outlet,competitor,,negative,0.6275661587715149,-1
791,1790,True,2022,Great selection of Puma items. Only the car simulator could describe a little better how to get a QR ticket for a trip.,Competitor Outlet,competitor,,positive,0.5883002281188965,1
792,931,True,2022,"Nothing special. Expensive, old-fashioned. One had the impression that they wanted to get rid of things that were no longer sold in stores.",Competitor Outlet,competitor,,negative,0.4693678617477417,-1
793,830,False,2023,Was good. But I would have liked more choice.,Competitor Outlet,competitor,,positive,0.9018656015396118,1
794,287,False,2021,"Pleasant atmosphere, good selection and really good prices - better than the local competition with the 3 stripes, and significantly less crowded.",Competitor Outlet,competitor,,positive,0.9526739120483398,1
795,806,True,2023,"Unfortunately closed due to “vip” shopping center for brose baskets. Unfortunately, this was not visible anywhere before. It's a shame I went there for free",Competitor Outlet,competitor,,negative,0.5619904398918152,-1
796,1862,True,2020,"Nice outlet store.
There is everything for women, men and children. Unfortunately not so many BARGAINS - …",Competitor Outlet,competitor,,positive,0.5502724647521973,1
797,911,False,2023,Good selection and offers! I can recommend it.,Competitor Outlet,competitor,,positive,0.9822678565979004,1
798,261,True,2023,Lots to see and buy! You should bring time and money 😉 …,Competitor Outlet,competitor,,positive,0.743505597114563,1
799,1970,True,2020,"Convenient location, easy to get to. The assortment is varied for any age and complexion. Big discounts on seasonal products.",Competitor Outlet,competitor,,positive,0.5187527537345886,1
800,388,False,2020,Good selection and very good discounts. Also very nice staff. There are also plenty of parking spaces available and free of charge.,Competitor Outlet,competitor,,positive,0.9847397804260254,1
801,187,True,2021,The bus does not run from 7 p.m. and the travel plan is attached to the bus stops because the DB app and Google map say bus number 200. Please only use the VGN app,Competitor Outlet,competitor,,neutral,0.39434167742729187,0
802,907,True,2019,very large selection... nice and bright shopping mall... I didn't find anything for me but I'll be happy to come back...,Competitor Outlet,competitor,,positive,0.8718122243881226,1
803,516,True,2019,"Very nice here, highly recommended",Competitor Outlet,competitor,,positive,0.9888643026351929,1
804,888,True,2020,A visit that could be worthwhile. Great offers and often a bargain. Staff very helpful.,Competitor Outlet,competitor,,positive,0.8781265616416931,1
805,1530,False,2023,Great offer and vouchers. Better deals than Adidas,Competitor Outlet,competitor,,positive,0.6894865036010742,1
806,1085,False,2023,Great bargain to be had. Staff very friendly,Competitor Outlet,competitor,,positive,0.746803879737854,1
807,787,False,2023,Cashiers are extremely slow - waited forever,Competitor Outlet,competitor,,negative,0.6027490496635437,-1
808,214,False,2018,Great quality at affordable prices. Good choice. A visit will be worth it in any case.,Competitor Outlet,competitor,,positive,0.9807078242301941,1
809,785,True,2020,"A big store with many assortments of sneakers and clothes, nice and friendly staff, but unfortunately a little bit for the large number of visitors. Unfortunately, the parking lot is very congested, but it is well laid out and organized.
I recommend you to visit it here, you will also find a little story about the puma factory",Competitor Outlet,competitor,,positive,0.5112517476081848,1
810,1478,True,2023,was very nice,Competitor Outlet,competitor,,positive,0.9792460203170776,1
811,1707,False,2021,"Well, the expectations were high. But unfortunately they were disappointed! Not even the basics from T-shirts to jogging suits could be found here. Even a saleswoman couldn't understand it... We then went to ADIDAS and were completely satisfied. So it's better to have 3 stripes than a lame cougar!",Competitor Outlet,competitor,,negative,0.6867604851722717,-1
812,73,False,2023,There is always a nice selection there at good prices,Competitor Outlet,competitor,,positive,0.9497480392456055,1
813,159,True,2019,"Nice outlet, good prices, nice team and good advice, lots of selection, well-stocked product range, you can get some bargains, it's also conveniently located, right near the motorway.",Competitor Outlet,competitor,,positive,0.9876201748847961,1
814,1237,True,2019,"Cool shop...... really cheap offers.
4 ⭐ because a certain shoe, which is still available online, could not be delivered here. Otherwise everything is good.",Competitor Outlet,competitor,,positive,0.8080176115036011,1
815,554,False,2020,"Nothing special. If you want to hunt for bargains, you can just as easily do it at your local sports retailer. There are ongoing offers there too.",Competitor Outlet,competitor,,neutral,0.5059332251548767,0
816,1047,True,2022,"You just have to be lucky that there are discount campaigns going on when you are there.
It's a shame that these aren't advertised online.",Competitor Outlet,competitor,,negative,0.7236170768737793,-1
817,1609,True,2023,It's just not worth it. Unless you're a giant or a dwarf...,Competitor Outlet,competitor,,negative,0.91072678565979,-1
818,1376,True,2023,Saved my trip to Herzogenaurach. After not finding anything at Adidas for the second time.,Competitor Outlet,competitor,,positive,0.7851748466491699,1
819,887,True,2023,Very nicely designed outlet center. Always some interesting offers to be found,Competitor Outlet,competitor,,positive,0.9376453757286072,1
820,803,True,2020,Nice outlet. I would like there to be more 2. Select items and especially a larger selection for men. Therefore 4 stars,Competitor Outlet,competitor,,positive,0.7333681583404541,1
821,403,True,2020,I imagined it would be bigger. Prices are cheaper than normal but unfortunately not everything is available in all sizes.,Competitor Outlet,competitor,,positive,0.36544594168663025,1
822,1564,True,2018,"The visit disappointed me greatly. I wanted to get two pairs of sweatpants (one for me, the other for my mother). Unfortunately there is only clothing (pants) for athletic, slim people. …",Competitor Outlet,competitor,,negative,0.6160831451416016,-1
823,1167,True,2018,"Very tidy and clean, large selection and the prices are fair. Sports shoes in particular are much cheaper. Always worth a detour from the highway.",Competitor Outlet,competitor,,positive,0.6618398427963257,1
824,1514,True,2022,"One of my favorite stores ever. Very friendly and helpful staff. I'll be back, that's why I'm not going to A***** 😂 …",Competitor Outlet,competitor,,positive,0.8882721066474915,1
825,1054,False,2021,Very nice and friendly employees. You can always find something with the huge selection.,Competitor Outlet,competitor,,positive,0.9788829684257507,1
826,765,False,2018,"Absolutely awesome 😍😍 great selection and above all you can find things that suit you.
The prices are even better 😍 …",Competitor Outlet,competitor,,positive,0.9675723910331726,1
827,1306,False,2021,"Great products, great selection and an absolutely modern store! The advice was also first class! We really enjoy going to PUMA in Herzogenaurach.",Competitor Outlet,competitor,,positive,0.9794182777404785,1
828,1517,True,2018,"Well sorted, no junk goods, real bargains possible but some items can also be found cheaper online. Bought children's shoes...it was really worth it!",Competitor Outlet,competitor,,positive,0.7957647442817688,1
829,1137,True,2022,"Always good for a bargain. The name outlet is still deserved here! This is not a pseudo-outlet like “Ingolstadt Village” or something similar.
You can still get decent discounts here and there is actually something for …",Competitor Outlet,competitor,,positive,0.521670401096344,1
830,1066,True,2019,"Great selection and really good prices, it's worth stopping by again and again.",Competitor Outlet,competitor,,positive,0.9559950232505798,1
831,1693,True,2020,"Anyone expecting super bargains here will be a little disappointed. The selection is okay, the prices are a little cheaper than in the store. But real snappers are rare.",Competitor Outlet,competitor,,negative,0.470968633890152,-1
832,763,True,2020,Very large selection of products. Staff is very helpful and friendly. One or two bargains are also possible.,Competitor Outlet,competitor,,positive,0.9336506128311157,1
833,615,True,2020,"Great company. Thanks to PUMA, who, despite their size, have something left for volunteer work! Could the competition learn a thing or two?",Competitor Outlet,competitor,,positive,0.8714379668235779,1
834,1032,True,2023,Good offer...lots going on...did you notice that other Puma outlets like Leipzig Brehna are cheaper than this one...? 🤔 …,Competitor Outlet,competitor,,positive,0.8016537427902222,1
835,1187,True,2023,Big factory discounts. Good prices. Great selection!,Competitor Outlet,competitor,,positive,0.9756137728691101,1
836,453,True,2022,"Large selection, but when you look closer it's not such a good selection anymore",Competitor Outlet,competitor,,negative,0.504774272441864,-1
837,865,True,2022,"Very nice staff
Good price
You always find something",Competitor Outlet,competitor,,positive,0.976425051689148,1
838,1772,False,2019,"Somewhat misleading pricing. On racks starting at 50 euros there were only clothes starting at 90 euros.
Inconvenient exchange, slow cashier",Competitor Outlet,competitor,,negative,0.6604245901107788,-1
839,960,False,2023,"Great bargain, large selection and clear.",Competitor Outlet,competitor,,positive,0.6613254547119141,1
840,893,True,2023,Very large center with an excellent selection and good discounts,Competitor Outlet,competitor,,positive,0.983633816242218,1
841,1765,False,2022,Shopping is fun here! 😎 Very wide range at acceptable prices. Top! …,Competitor Outlet,competitor,,positive,0.9488353729248047,1
842,937,True,2023,Definitely a must for Puma fans... I would have expected more from the selection.,Competitor Outlet,competitor,,positive,0.38687074184417725,1
843,864,True,2022,Way too expensive. But the presentation of the development and creation in the form of images and text is great. We didn't find it at adidas.,Competitor Outlet,competitor,,positive,0.7848878502845764,1
844,826,True,2023,"Lots of choice, great offers",Competitor Outlet,competitor,,positive,0.958489716053009,1
845,1678,True,2021,Nice service but the quality has deteriorated significantly. It's only produced cheaply and unfortunately you can see that now,Competitor Outlet,competitor,,negative,0.4106386601924896,-1
846,546,True,2019,"Huge selection at top outlet prices, sometimes more, sometimes less bargains possible. Always worth a visit and you can always find something :-)",Competitor Outlet,competitor,,positive,0.7377399802207947,1
847,1500,False,2018,"Unfortunately, the old production halls now appear to have been demolished and rebuilt; I hope all the more that even after the move to the new headquarters, Rudolf Dassler and the company history of Puma will still be remembered at this traditional address. I'm glad I was there once ☺",Competitor Outlet,competitor,,negative,0.5661662220954895,-1
848,338,True,2022,I came in and the staff looked at me like they wanted to throw me out. The outlet was good but I still didn't experience a wow effect sory 😔👍👏🙏😉😷🙋‍♂️💛💙🇹🇷🇩🇪 …,Competitor Outlet,competitor,,positive,0.6297283172607422,1
849,1589,True,2020,"You have to keep your eyes open and compare the prices carefully. I've always found what I'm looking for there, especially when it comes to sports shoes, and at really good prices.",Competitor Outlet,competitor,,positive,0.7313098311424255,1
850,1582,True,2023,Nice things,Competitor Outlet,competitor,,positive,0.8623665571212769,1
851,1,True,2023,"It's actually a large outlet that looks nice, but I've never found anything there in contrast to smaller Puma outlets like e.g. B. in Metzingen.",Competitor Outlet,competitor,,positive,0.4453854262828827,1
852,348,True,2023,Didn't find anything suitable but it's actually very big,Competitor Outlet,competitor,,positive,0.44988760352134705,1
853,1647,False,2022,"Sometimes really great bargains and sometimes additional promotions, nice puma cafe next door with a 10% discount after your purchase.....",Competitor Outlet,competitor,,positive,0.8461747169494629,1
854,1075,False,2022,"I love this store.
I'll always find what I'm looking for.
Many things are heavily discounted.",Competitor Outlet,competitor,,positive,0.8272939920425415,1
855,18,True,2019,You can find many clothes here at a slightly lower price than normally in a store selling this brand's clothing. There are also 3 other large stores nearby.,Competitor Outlet,competitor,,positive,0.43509793281555176,1
856,202,True,2022,Super sorted. Very good staff. Good discounts. Was content.,Competitor Outlet,competitor,,positive,0.9866983890533447,1
857,747,True,2021,Good choice. Of course there is no advice. Prices are occasionally very good,Competitor Outlet,competitor,,positive,0.7780911326408386,1
858,72,True,2019,"If you are looking for football shoes you will find something for jogging too, there is a whole island for motor shoes, probably 25 different shoes! Indoor sports shoes 7 pairs! The fashion shown is definitely to someone's taste. It's not mine. I could have had 30% off everything and didn't buy anything.",Competitor Outlet,competitor,,neutral,0.3738560378551483,0
859,928,True,2023,"Nice store, wide selection, excellent quality!",Competitor Outlet,competitor,,positive,0.9927724003791809,1
860,1197,True,2019,"Top offers, good quality, friendly sellers, top everything... Can only be recommended",Competitor Outlet,competitor,,positive,0.9762844443321228,1
861,720,True,2022,"Good parking, helpful staff, large selection and great offers",Competitor Outlet,competitor,,positive,0.980838418006897,1
862,447,True,2018,"Excellent collection of men's, women's and children's clothing. Big discounts on a small section. Nice as a stop during a drive home from holiday.",Competitor Outlet,competitor,,positive,0.9002206325531006,1
863,902,True,2017,"For me it's not worth a visit.
I'd rather go to a specialist shop and get good advice and have the latest models. Supposed bargains are difficult to find",Competitor Outlet,competitor,,negative,0.667208194732666,-1
864,972,True,2021,"Whether in the brand store or in the outlet, the best service and best customer advisors in Herzo. It's always worth making a quick stop.
BTW in the brand store there is the opportunity to drive a Formula 1 simulator.",Competitor Outlet,competitor,,positive,0.9120618104934692,1
865,275,True,2019,"You can always find something nice, but unfortunately it's always very warm, especially upstairs...There is air conditioning, so why isn't it regulated?",Competitor Outlet,competitor,,positive,0.465876042842865,1
866,1428,True,2020,"Price for us in BR doesn't make sense. Unfortunately it's the same as what you pay here in Brazil, it's worth finding things you don't have here",Competitor Outlet,competitor,,neutral,0.4557713270187378,0
867,1811,False,2023,"Nice selection, unfortunately the standard sizes were sold out (a shame).",Competitor Outlet,competitor,,positive,0.5156186819076538,1
868,900,True,2023,"So much quieter than at Adidas, the stuff won't literally be torn out of your hands, and you'll find what you're looking for again and again at any time",Competitor Outlet,competitor,,neutral,0.38320282101631165,0
869,87,False,2022,Very unfriendly at the entrance and very inflexible.. The shop is empty no one was inside I know you need an appointment but if there are no people there🤷‍♂️ …,Competitor Outlet,competitor,,negative,0.6787992715835571,-1
870,1311,True,2021,"Very nice staff, the prices were right and the quality is convincing therefore 5 stars",Competitor Outlet,competitor,,positive,0.908735454082489,1
871,1840,True,2022,"Best of the 4 outlets. Personally, I always find the most suitable items there. What particularly impresses me most is the choice of shoes.
Best diversified assortment. Convinces me again and again.",Competitor Outlet,competitor,,positive,0.5426535606384277,1
872,1654,True,2019,"Large selection well presented, unfortunately 3 different prices for one or the other products were a bit misleading. When asked, the Puma team was happy to help",Competitor Outlet,competitor,,positive,0.5347411632537842,1
873,493,True,2022,"Very good prices, you can always find something for yourself",Competitor Outlet,competitor,,positive,0.9682837128639221,1
874,351,True,2023,Excellent choice and prices,Competitor Outlet,competitor,"Hey Damjan,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …",positive,0.9409974217414856,1
875,1710,True,2019,"I don't know the company philosophy exactly, but I miss the lifestyle. It's good for sport, but in my opinion it doesn't reflect the entire range of Puma. Even here I couldn't find any soccer shoes... I would have hoped for a lot more at the roots!",Competitor Outlet,competitor,,positive,0.48202815651893616,1
876,1670,False,2023,"Here, as a craftsman, you have to tape the Addis logo on your work shoes 🤦🏼‍♂️...how sick is that …",Competitor Outlet,competitor,,negative,0.6791356801986694,-1
877,1277,True,2020,"Great place to shop.
If you are not sure what you need, just come and walk around the outlet.
You can always find something that you like both in terms of appearance and price",Competitor Outlet,competitor,,positive,0.4871920347213745,1
878,796,True,2023,Large selection at really fair prices,Competitor Outlet,competitor,,positive,0.7446379065513611,1
879,378,True,2023,Great prices and a very large selection!,Competitor Outlet,competitor,,positive,0.8488166332244873,1
880,473,True,2021,Was actually satisfied..... But I imagined a lot more.... Looks more promising from the outside than it is on the inside....,Competitor Outlet,competitor,,positive,0.5139702558517456,1
881,260,True,2019,"Huge selection, fashionable, you can also find something for unusual sizes. Cheap prices, we think it's great.",Competitor Outlet,competitor,,positive,0.9433311223983765,1
882,465,True,2022,Any complications with the so-called pandemic?? Fill in your personal data at the entrance and then go shopping!😉😉 …,Competitor Outlet,competitor,,negative,0.4792514741420746,-1
883,881,True,2022,Well structured store. Full selection. I'd love to shop there.,Competitor Outlet,competitor,,positive,0.8945220112800598,1
884,694,True,2023,"Nice big store, ok priced",Competitor Outlet,competitor,,positive,0.9231153130531311,1
885,427,False,2023,Many things are simply not available in certain sizes...,Competitor Outlet,competitor,,negative,0.4321044683456421,-1
886,1464,True,2020,"It was a successful visit once again, if you have some time you can always find something and the prices are really great 🤣 …",Competitor Outlet,competitor,,positive,0.8999749422073364,1
887,1545,False,2020,Really not recommended. Outlet goods were junk. The flagship store had beautiful things at amazing prices. I did not buy anything.,Competitor Outlet,competitor,,negative,0.745475709438324,-1
888,399,True,2020,"Visually a very nice shop.
Prices are not necessarily outlet-worthy.
But it's worth taking a look.",Competitor Outlet,competitor,,positive,0.9388008713722229,1
889,1058,True,2020,"Great outlet with a large selection. You just have to find something. You can get real bargains, but you have to compare.",Competitor Outlet,competitor,,positive,0.4686791002750397,1
890,14,True,2022,"As always, found something... :-D",Competitor Outlet,competitor,,positive,0.3867674767971039,1
891,167,True,2023,Wiel shoes on offer,Competitor Outlet,competitor,"Hey Anna,

We are so pleased that you have chosen PUMA. Thank you for taking the time to …",positive,0.5534467101097107,1
892,1603,True,2017,"It's really fun to buy here!
The selection is very large!
We always come back to shop!",Competitor Outlet,competitor,,positive,0.943500280380249,1
893,692,False,2023,Gladly again good advice and tips,Competitor Outlet,competitor,,positive,0.9187480807304382,1
894,1399,True,2019,"Large range and good prices.
Definitely more recommended than the competition 1km further.",Competitor Outlet,competitor,,positive,0.9152224063873291,1
895,638,True,2023,"I bought 13 Euro sneakers, I love Puma",Competitor Outlet,competitor,,positive,0.9056469202041626,1
896,1191,True,2018,Great prices but sometimes you have to be lucky to find something suitable,Competitor Outlet,competitor,,positive,0.6747714281082153,1
897,340,True,2021,"Not good service
Unfortunately disappointed and the workers acted as if they couldn't speak German …",Competitor Outlet,competitor,,negative,0.8932806253433228,-1
898,1619,True,2022,Good offers and some bargains. Definitely worth a visit.,Competitor Outlet,competitor,,positive,0.8997663259506226,1
899,1437,True,2019,"Not every item is available in every size, but the discounts are impressive. Some pieces are marked down to a fraction of the original price. Unfortunately, the proportion of golf clothing is a bit low, but there is a lot for football and …",Competitor Outlet,competitor,,positive,0.5439174175262451,1
900,1302,True,2021,"Friendly staff, good selection and sometimes real bargains",Competitor Outlet,competitor,,positive,0.9674484133720398,1
901,989,True,2019,"Large and modern outlet with a very good mix of new collections, individual items and sales of the current season.
There are then enough parking spaces available in the parking garage.",Competitor Outlet,competitor,,positive,0.940584659576416,1
902,886,True,2023,You can buy one very cheaply,Competitor Outlet,competitor,,positive,0.5504598021507263,1
903,355,False,2021,"Very good outlet. Large selection (especially compared to the Adidas outlet next door) and often good discounts. If you're looking for sportswear or something similar, you can probably get a bargain here.",Competitor Outlet,competitor,,positive,0.9704700112342834,1
904,1435,True,2023,A must-visit for us once a year😉 There is always something to be found. …,Competitor Outlet,competitor,,positive,0.4414231479167938,1
905,1371,False,2019,"This was my third time at the Puma outlet. In my opinion the best of the existing outlets, but it's a matter of taste. As with all outlets, you have to be a little lucky, otherwise you'll walk out with the usual things like socks (like tea lights at Ikea)...",Competitor Outlet,competitor,,positive,0.3560069799423218,1
906,224,True,2018,"Large store with a huge selection, something to suit every taste. There are enough parking spaces and even if you are hungry or thirsty, you will be helped.",Competitor Outlet,competitor,,positive,0.6869655251502991,1
907,1451,True,2019,"I can only recommend it 👍🏼 you can see good clothes, shoes etc. And it's kept very tidy and clear. …",Competitor Outlet,competitor,,positive,0.47800058126449585,1
908,531,False,2020,Very disappointing. The saleswoman was more interested in her colleagues than in helping us. I wanted to buy running shoes for the winter. She was absolutely overwhelmed,Competitor Outlet,competitor,,negative,0.7138345837593079,-1
909,1250,True,2023,Too expensiverrr,Competitor Outlet,competitor,"Hi Sezer,
We're sorry you didn't find what you were looking for this time. Your feedback will help us offer you a better shopping experience next time. Thank you for sharing your thoughts with us.",negative,0.3874588906764984,-1
910,443,True,2019,"We go there every about 18 months.
Great for shopping, cheap prices.",Competitor Outlet,competitor,,positive,0.715558648109436,1
911,1547,True,2022,Big store. Clean and groomed. Good assortment. Staff friendly and helpful,Competitor Outlet,competitor,,positive,0.8996583819389343,1
912,997,True,2019,"After I first went to the other manufacturer in Herzogenaurach and found extremely few XXL things, I went to Puma. Much more pleasant there, not so crowded, large selection in XXL too. There were great discount offers and the waiting time at the checkout was a fraction compared to adidas. Gladly again and highly recommended",Competitor Outlet,competitor,,positive,0.6851744651794434,1
913,517,True,2020,"Friendly staff with a nice selection of products. However, the price of the products is often more expensive than that of an online shop.",Competitor Outlet,competitor,,positive,0.7053095102310181,1
914,445,False,2023,"If you are looking for size XS, S, XXL or XXXL, you have come to the right place!",Competitor Outlet,competitor,,positive,0.4718588888645172,1
915,1196,True,2019,In my opinion the cheapest outlet in Herzogenaurach. You always get the second item for 50 percent. Selection very good. There are also BVB fan items as Puma is the supplier.,Competitor Outlet,competitor,,positive,0.8849928975105286,1
916,1136,True,2023,Always worth a visit... Runners' hearts are happy here 🤗👍💪 …,Competitor Outlet,competitor,,positive,0.9572765827178955,1
917,1596,True,2022,Super nice customer service. Quick and easy solution to problems. Keep it up!,Competitor Outlet,competitor,,positive,0.9752050042152405,1
918,1013,True,2020,"Very good prices on most products. Staff very, very friendly and accommodating - even apart from being a salesman.",Competitor Outlet,competitor,,positive,0.9803623557090759,1
919,905,True,2020,Very good selection at reasonable prices - the staff is friendly and will help if asked.,Competitor Outlet,competitor,,positive,0.9727989435195923,1
920,600,True,2019,It's big but the selection isn't that special. You can buy better somewhere else.,Competitor Outlet,competitor,,neutral,0.41707468032836914,0
921,1239,True,2018,"I think the price ratio is great, everything is included. I can only recommend. :)",Competitor Outlet,competitor,,positive,0.8368448615074158,1
922,998,True,2019,"The only outlet center in Herzogenaurach that is also an “outlet”!
Adidas and Co sell absolutely overpriced and sometimes above the general market price! …",Competitor Outlet,competitor,,negative,0.5950507521629333,-1
923,818,False,2019,"I've been a customer at the Puma Shop HZA for a long time. Unfortunately I cannot confirm the good reviews. The selection is ok for an outlet store, but I have seen Puma stores with a better selection. What I absolutely don't like are the …",Competitor Outlet,competitor,,neutral,0.4645773768424988,0
924,71,True,2021,It's hard to find anything on Saturdays. I didn't find a toilet either. Otherwise my first choice in Herzo.,Competitor Outlet,competitor,,negative,0.38314592838287354,-1
925,320,True,2023,My favorite shop,Competitor Outlet,competitor,,positive,0.7993323802947998,1
926,871,False,2020,"Better directions or signage could be beneficial! Otherwise a sports shop like all others, prices are almost the same. There are too few staff!",Competitor Outlet,competitor,,positive,0.6289142966270447,1
927,1307,True,2022,"Top selection and top prices! Clean, staff very friendly!",Competitor Outlet,competitor,,positive,0.9734582304954529,1
928,1713,True,2020,"Good prices, with several items deducted from the checkout.",Competitor Outlet,competitor,,positive,0.8325053453445435,1
929,1763,True,2019,"Very nice store, clean, well stocked in size and color. Very attractive price.",Competitor Outlet,competitor,,positive,0.9666560292243958,1
930,1866,False,2024,Super,Competitor Outlet,competitor,"Hi Ferhat!

A big thank you for choosing PUMA. Your feedback means a lot to us and we look …",positive,0.7807175517082214,1
931,474,True,2019,"Yes, that's nice, but now when you think you're getting a bargain, well, the prices are normal",Competitor Outlet,competitor,,positive,0.7974445819854736,1
932,207,True,2023,"I can only recommend! Huge selection, lots of deals. It's worth shopping here.",Competitor Outlet,competitor,,positive,0.751546323299408,1
933,173,True,2022,Very big and beautiful. Affordable products available,Competitor Outlet,competitor,,positive,0.991067111492157,1
934,325,True,2018,"Unfortunately there are no clothes for whole men here.
There is clearly a lack of sizes beyond XXL.
There's everything here for half shirts. 😕 …",Competitor Outlet,competitor,,neutral,0.492912620306015,0
935,618,True,2017,"In contrast to Nike and Adidas, a clearly structured, friendly, bright store. You can also get some bargains. There is also a large parking lot with charging options for electric cars and space for our motorhome. This makes shopping fun in contrast to the chaos at Adidas Nike and Co",Competitor Outlet,competitor,,positive,0.8553885221481323,1
